subject id,list,trial number,word,pic1,pic2,pic1type,pic2type,side clicked,chosenpic,response,trial type,datetesting,time,reaction time
71614-11,2,25,dax,cup,dax,familiar,novel,L,cup,N,MEexperimental,7/16/14,15:40,1416
71614-11,2,26,car,car,fep,familiar,novel,L,car,Y,MEcontrol,7/16/14,15:40,436
71614-11,2,27,cookie,baby,cookie,familiar,familiar,R,cookie,Y,rec,7/16/14,15:40,10051
71614-11,2,28,dog,book,dog,familiar,familiar,R,dog,Y,rec,7/16/14,15:40,3596
72014-1,2,1,bottle,bottle,bird,familiar,familiar,L,bottle,Y,rec,7/20/14,12:11,2082
72014-1,2,2,horse,clock,horse,familiar,familiar,R,horse,Y,rec,7/20/14,12:11,1474
72014-1,2,3,shoe,kreeb,shoe,novel,familiar,R,shoe,Y,MEcontrol,7/20/14,12:11,1557
72014-1,2,4,wug,wug,apple,novel,familiar,L,wug,Y,MEexperimental,7/20/14,12:11,2344
72014-1,2,5,fill4,na,na,na,na,na,na,na,filler,7/20/14,12:11,na
72014-1,2,6,hammer,hammer,sheep,familiar,familiar,L,hammer,Y,rec,7/20/14,12:11,1390
72014-1,2,7,shovel,modi,shovel,novel,familiar,L,modi,N,MEcontrol,7/20/14,12:11,1485
72014-1,2,8,carrot,lamp,carrot,familiar,familiar,R,carrot,Y,rec,7/20/14,12:11,1591
72014-1,2,9,fep,fep,car,novel,familiar,L,fep,Y,MEexperimental,7/20/14,12:11,2045
72014-1,2,10,dofa,train,dofa,familiar,novel,R,dofa,Y,MEexperimental,7/20/14,12:11,2245
72014-1,2,11,fill3,na,na,na,na,na,na,na,filler,7/20/14,12:11,na
72014-1,2,12,monkey,monkey,toma,familiar,novel,L,monkey,Y,MEcontrol,7/20/14,12:11,1185
72014-1,2,13,cat,cat,ball,familiar,familiar,L,cat,Y,rec,7/20/14,12:11,1383
72014-1,2,14,kreeb,shoe,kreeb,familiar,novel,R,kreeb,Y,MEexperimental,7/20/14,12:11,1698
72014-1,2,15,cup,dax,cup,novel,familiar,R,cup,Y,MEcontrol,7/20/14,12:11,1217
72014-1,2,16,pifo,pifo,frog,novel,familiar,L,pifo,Y,MEexperimental,7/20/14,12:11,1869
72014-1,2,17,fill2,na,na,na,na,na,na,na,filler,7/20/14,12:11,na
72014-1,2,18,toma,toma,monkey,novel,familiar,L,toma,Y,MEexperimental,7/20/14,12:11,2182
72014-1,2,19,train,dofa,train,novel,familiar,R,train,Y,MEcontrol,7/20/14,12:11,2255
72014-1,2,20,apple,apple,wug,familiar,novel,L,apple,Y,MEcontrol,7/20/14,12:11,1407
72014-1,2,21,modi,shovel,modi,familiar,novel,R,modi,Y,MEexperimental,7/20/14,12:11,1724
72014-1,2,22,lion,lion,table,familiar,familiar,L,lion,Y,rec,7/20/14,12:11,1790
72014-1,2,23,fill1,na,na,na,na,na,na,na,filler,7/20/14,12:11,na
72014-1,2,24,frog,frog,pifo,familiar,novel,L,frog,Y,MEcontrol,7/20/14,12:11,1327
72014-1,2,25,dax,cup,dax,familiar,novel,R,dax,Y,MEexperimental,7/20/14,12:11,2156
72014-1,2,26,car,car,fep,familiar,novel,L,car,Y,MEcontrol,7/20/14,12:11,1167
72014-1,2,27,cookie,baby,cookie,familiar,familiar,R,cookie,Y,rec,7/20/14,12:11,1593
72014-1,2,28,dog,book,dog,familiar,familiar,R,dog,Y,rec,7/20/14,12:11,1680
72014-2,2,1,bottle,bottle,bird,familiar,familiar,L,bottle,Y,rec,7/20/14,12:31,1929
72014-2,2,2,horse,clock,horse,familiar,familiar,R,horse,Y,rec,7/20/14,12:31,2901
72014-2,2,3,shoe,kreeb,shoe,novel,familiar,R,shoe,Y,MEcontrol,7/20/14,12:31,2642
72014-2,2,4,wug,wug,apple,novel,familiar,L,wug,Y,MEexperimental,7/20/14,12:31,7665
72014-2,2,5,fill4,na,na,na,na,na,na,na,filler,7/20/14,12:31,na
72014-2,2,6,hammer,hammer,sheep,familiar,familiar,L,hammer,Y,rec,7/20/14,12:31,1244
72014-2,2,7,shovel,modi,shovel,novel,familiar,R,shovel,Y,MEcontrol,7/20/14,12:31,1835
72014-2,2,8,carrot,lamp,carrot,familiar,familiar,R,carrot,Y,rec,7/20/14,12:31,2816
72014-2,2,9,fep,fep,car,novel,familiar,L,fep,Y,MEexperimental,7/20/14,12:31,2744
72014-2,2,10,dofa,train,dofa,familiar,novel,R,dofa,Y,MEexperimental,7/20/14,12:31,2467
72014-2,2,11,fill3,na,na,na,na,na,na,na,filler,7/20/14,12:31,na
72014-2,2,12,monkey,monkey,toma,familiar,novel,L,monkey,Y,MEcontrol,7/20/14,12:31,1527
72014-2,2,13,cat,cat,ball,familiar,familiar,L,cat,Y,rec,7/20/14,12:31,1449
72014-2,2,14,kreeb,shoe,kreeb,familiar,novel,R,kreeb,Y,MEexperimental,7/20/14,12:31,3180
72014-2,2,15,cup,dax,cup,novel,familiar,R,cup,Y,MEcontrol,7/20/14,12:31,1993
72014-2,2,16,pifo,pifo,frog,novel,familiar,L,pifo,Y,MEexperimental,7/20/14,12:31,3351
72014-2,2,17,fill2,na,na,na,na,na,na,na,filler,7/20/14,12:31,na
72014-2,2,18,toma,toma,monkey,novel,familiar,L,toma,Y,MEexperimental,7/20/14,12:31,1710
72014-2,2,19,train,dofa,train,novel,familiar,R,train,Y,MEcontrol,7/20/14,12:31,1934
72014-2,2,20,apple,apple,wug,familiar,novel,L,apple,Y,MEcontrol,7/20/14,12:31,1221
72014-2,2,21,modi,shovel,modi,familiar,novel,R,modi,Y,MEexperimental,7/20/14,12:31,2055
72014-2,2,22,lion,lion,table,familiar,familiar,L,lion,Y,rec,7/20/14,12:31,1302
72014-2,2,23,fill1,na,na,na,na,na,na,na,filler,7/20/14,12:31,na
72014-2,2,24,frog,frog,pifo,familiar,novel,L,frog,Y,MEcontrol,7/20/14,12:31,1231
72014-2,2,25,dax,cup,dax,familiar,novel,R,dax,Y,MEexperimental,7/20/14,12:31,1993
72014-2,2,26,car,car,fep,familiar,novel,L,car,Y,MEcontrol,7/20/14,12:31,1144
72014-2,2,27,cookie,baby,cookie,familiar,familiar,R,cookie,Y,rec,7/20/14,12:31,1782
72014-2,2,28,dog,book,dog,familiar,familiar,R,dog,Y,rec,7/20/14,12:31,1349
72014-3,2,1,bottle,bottle,bird,familiar,familiar,L,bottle,Y,rec,7/20/14,12:44,2821
72014-3,2,2,horse,clock,horse,familiar,familiar,R,horse,Y,rec,7/20/14,12:44,1296
72014-3,2,3,shoe,kreeb,shoe,novel,familiar,R,shoe,Y,MEcontrol,7/20/14,12:44,7938
72014-3,2,4,wug,wug,apple,novel,familiar,L,wug,Y,MEexperimental,7/20/14,12:44,12954
72014-3,2,5,fill4,na,na,na,na,na,na,na,filler,7/20/14,12:44,na
72014-3,2,6,hammer,hammer,sheep,familiar,familiar,L,hammer,Y,rec,7/20/14,12:44,11195
72014-3,2,7,shovel,modi,shovel,novel,familiar,R,shovel,Y,MEcontrol,7/20/14,12:44,2696
72014-3,2,8,carrot,lamp,carrot,familiar,familiar,R,carrot,Y,rec,7/20/14,12:44,1990
72014-3,2,9,fep,fep,car,novel,familiar,L,fep,Y,MEexperimental,7/20/14,12:44,7985
72014-3,2,10,dofa,train,dofa,familiar,novel,R,dofa,Y,MEexperimental,7/20/14,12:44,6752
72014-3,2,11,fill3,na,na,na,na,na,na,na,filler,7/20/14,12:44,na
72014-3,2,12,monkey,monkey,toma,familiar,novel,L,monkey,Y,MEcontrol,7/20/14,12:44,3986
72014-3,2,13,cat,cat,ball,familiar,familiar,L,cat,Y,rec,7/20/14,12:44,1675
72014-3,2,14,kreeb,shoe,kreeb,familiar,novel,R,kreeb,Y,MEexperimental,7/20/14,12:44,5730
72014-3,2,15,cup,dax,cup,novel,familiar,R,cup,Y,MEcontrol,7/20/14,12:44,8310
72014-3,2,16,pifo,pifo,frog,novel,familiar,R,frog,N,MEexperimental,7/20/14,12:44,6632
72014-3,2,17,fill2,na,na,na,na,na,na,na,filler,7/20/14,12:44,na
72014-3,2,18,toma,toma,monkey,novel,familiar,L,toma,Y,MEexperimental,7/20/14,12:44,16619
72014-3,2,19,train,dofa,train,novel,familiar,R,train,Y,MEcontrol,7/20/14,12:44,5462
72014-3,2,20,apple,apple,wug,familiar,novel,L,apple,Y,MEcontrol,7/20/14,12:44,4179
72014-3,2,21,modi,shovel,modi,familiar,novel,R,modi,Y,MEexperimental,7/20/14,12:44,6399
72014-3,2,22,lion,lion,table,familiar,familiar,L,lion,Y,rec,7/20/14,12:44,1866
72014-3,2,23,fill1,na,na,na,na,na,na,na,filler,7/20/14,12:44,na
72014-3,2,24,frog,frog,pifo,familiar,novel,L,frog,Y,MEcontrol,7/20/14,12:44,1248
72014-3,2,25,dax,cup,dax,familiar,novel,L,cup,N,MEexperimental,7/20/14,12:44,10639
72014-3,2,26,car,car,fep,familiar,novel,L,car,Y,MEcontrol,7/20/14,12:44,1213
72014-3,2,27,cookie,baby,cookie,familiar,familiar,R,cookie,Y,rec,7/20/14,12:44,1850
72014-3,2,28,dog,book,dog,familiar,familiar,R,dog,Y,rec,7/20/14,12:44,7328
72014-4,1,1,dog,dog,book,familiar,familiar,L,dog,Y,rec,7/20/14,13:02,2610
72014-4,1,2,cookie,cookie,baby,familiar,familiar,L,cookie,Y,rec,7/20/14,13:02,1694
72014-4,1,3,car,fep,car,novel,familiar,R,car,Y,MEcontrol,7/20/14,13:02,1708
72014-4,1,4,dax,dax,cup,novel,familiar,L,dax,Y,MEexperimental,7/20/14,13:02,3709
72014-4,1,5,frog,pifo,frog,novel,familiar,R,frog,Y,MEcontrol,7/20/14,13:02,1525
72014-4,1,6,fill1,na,na,na,na,na,na,na,filler,7/20/14,13:02,na
72014-4,1,7,lion,table,lion,familiar,familiar,R,lion,Y,rec,7/20/14,13:02,1823
72014-4,1,8,modi,modi,shovel,novel,familiar,L,modi,Y,MEexperimental,7/20/14,13:02,2433
72014-4,1,9,apple,wug,apple,novel,familiar,R,apple,Y,MEcontrol,7/20/14,13:02,1742
72014-4,1,10,train,train,dofa,familiar,novel,L,train,Y,MEcontrol,7/20/14,13:02,1599
72014-4,1,11,toma,monkey,toma,familiar,novel,R,toma,Y,MEexperimental,7/20/14,13:02,2859
72014-4,1,12,fill2,na,na,na,na,na,na,na,filler,7/20/14,13:02,na
72014-4,1,13,pifo,frog,pifo,familiar,novel,R,pifo,Y,MEexperimental,7/20/14,13:02,2118
72014-4,1,14,cup,cup,dax,familiar,novel,L,cup,Y,MEcontrol,7/20/14,13:02,1536
72014-4,1,15,kreeb,kreeb,shoe,novel,familiar,L,kreeb,Y,MEexperimental,7/20/14,13:02,2203
72014-4,1,16,cat,ball,cat,familiar,familiar,R,cat,Y,rec,7/20/14,13:02,1844
72014-4,1,17,monkey,toma,monkey,novel,familiar,R,monkey,Y,MEcontrol,7/20/14,13:02,1500
72014-4,1,18,fill3,na,na,na,na,na,na,na,filler,7/20/14,13:02,na
72014-4,1,19,dofa,dofa,train,novel,familiar,L,dofa,Y,MEexperimental,7/20/14,13:02,2320
72014-4,1,20,fep,car,fep,familiar,novel,R,fep,Y,MEexperimental,7/20/14,13:02,1893
72014-4,1,21,carrot,carrot,lamp,familiar,familiar,L,carrot,Y,rec,7/20/14,13:02,1789
72014-4,1,22,shovel,shovel,modi,familiar,novel,L,shovel,Y,MEcontrol,7/20/14,13:02,1775
72014-4,1,23,hammer,sheep,hammer,familiar,familiar,R,hammer,Y,rec,7/20/14,13:02,2112
72014-4,1,24,fill4,na,na,na,na,na,na,na,filler,7/20/14,13:02,na
72014-4,1,25,wug,apple,wug,familiar,novel,R,wug,Y,MEexperimental,7/20/14,13:02,2790
72014-4,1,26,shoe,shoe,kreeb,familiar,novel,L,shoe,Y,MEcontrol,7/20/14,13:02,1853
72014-4,1,27,horse,horse,clock,familiar,familiar,L,horse,Y,rec,7/20/14,13:02,1709
72014-4,1,28,bottle,bird,bottle,familiar,familiar,R,bottle,Y,rec,7/20/14,13:02,2879
72014-5,1,1,dog,dog,book,familiar,familiar,L,dog,Y,rec,7/20/14,13:23,2249
72014-5,1,2,cookie,cookie,baby,familiar,familiar,L,cookie,Y,rec,7/20/14,13:23,1483
72014-5,1,3,car,fep,car,novel,familiar,R,car,Y,MEcontrol,7/20/14,13:23,3735
72014-5,1,4,dax,dax,cup,novel,familiar,L,dax,Y,MEexperimental,7/20/14,13:23,8556
72014-5,1,5,frog,pifo,frog,novel,familiar,R,frog,Y,MEcontrol,7/20/14,13:23,1717
72014-5,1,6,fill1,na,na,na,na,na,na,na,filler,7/20/14,13:23,na
72014-5,1,7,lion,table,lion,familiar,familiar,R,lion,Y,rec,7/20/14,13:23,2399
72014-5,1,8,modi,modi,shovel,novel,familiar,L,modi,Y,MEexperimental,7/20/14,13:23,2046
72014-5,1,9,apple,wug,apple,novel,familiar,R,apple,Y,MEcontrol,7/20/14,13:23,1467
72014-5,1,10,train,train,dofa,familiar,novel,L,train,Y,MEcontrol,7/20/14,13:23,1388
72014-5,1,11,toma,monkey,toma,familiar,novel,R,toma,Y,MEexperimental,7/20/14,13:23,2763
72014-5,1,12,fill2,na,na,na,na,na,na,na,filler,7/20/14,13:23,na
72014-5,1,13,pifo,frog,pifo,familiar,novel,R,pifo,Y,MEexperimental,7/20/14,13:23,1790
72014-5,1,14,cup,cup,dax,familiar,novel,L,cup,Y,MEcontrol,7/20/14,13:23,1255
72014-5,1,15,kreeb,kreeb,shoe,novel,familiar,L,kreeb,Y,MEexperimental,7/20/14,13:23,1977
72014-5,1,16,cat,ball,cat,familiar,familiar,R,cat,Y,rec,7/20/14,13:23,1941
72014-5,1,17,monkey,toma,monkey,novel,familiar,R,monkey,Y,MEcontrol,7/20/14,13:23,1678
72014-5,1,18,fill3,na,na,na,na,na,na,na,filler,7/20/14,13:23,na
72014-5,1,19,dofa,dofa,train,novel,familiar,L,dofa,Y,MEexperimental,7/20/14,13:23,2929
72014-5,1,20,fep,car,fep,familiar,novel,R,fep,Y,MEexperimental,7/20/14,13:23,1634
72014-5,1,21,carrot,carrot,lamp,familiar,familiar,L,carrot,Y,rec,7/20/14,13:23,1982
72014-5,1,22,shovel,shovel,modi,familiar,novel,L,shovel,Y,MEcontrol,7/20/14,13:23,1788
72014-5,1,23,hammer,sheep,hammer,familiar,familiar,R,hammer,Y,rec,7/20/14,13:23,2842
72014-5,1,24,fill4,na,na,na,na,na,na,na,filler,7/20/14,13:23,na
72014-5,1,25,wug,apple,wug,familiar,novel,R,wug,Y,MEexperimental,7/20/14,13:23,2241
72014-5,1,26,shoe,shoe,kreeb,familiar,novel,L,shoe,Y,MEcontrol,7/20/14,13:23,2224
72014-5,1,27,horse,horse,clock,familiar,familiar,L,horse,Y,rec,7/20/14,13:23,1767
72014-5,1,28,bottle,bird,bottle,familiar,familiar,R,bottle,Y,rec,7/20/14,13:23,1422
72014-6,2,1,bottle,bottle,bird,familiar,familiar,L,bottle,Y,rec,7/20/14,14:28,3759
72014-6,2,2,horse,clock,horse,familiar,familiar,R,horse,Y,rec,7/20/14,14:28,2757
72014-6,2,3,shoe,kreeb,shoe,novel,familiar,R,shoe,Y,MEcontrol,7/20/14,14:28,2158
72014-6,2,4,wug,wug,apple,novel,familiar,L,wug,Y,MEexperimental,7/20/14,14:28,2922
72014-6,2,5,fill4,na,na,na,na,na,na,na,filler,7/20/14,14:28,na
72014-6,2,6,hammer,hammer,sheep,familiar,familiar,L,hammer,Y,rec,7/20/14,14:28,1666
72014-6,2,7,shovel,modi,shovel,novel,familiar,L,modi,N,MEcontrol,7/20/14,14:28,752
72014-6,2,8,carrot,lamp,carrot,familiar,familiar,R,carrot,Y,rec,7/20/14,14:28,1659
72014-6,2,9,fep,fep,car,novel,familiar,L,fep,Y,MEexperimental,7/20/14,14:28,2435
72014-6,2,10,dofa,train,dofa,familiar,novel,R,dofa,Y,MEexperimental,7/20/14,14:28,1734
72014-6,2,11,fill3,na,na,na,na,na,na,na,filler,7/20/14,14:28,na
72014-6,2,12,monkey,monkey,toma,familiar,novel,L,monkey,Y,MEcontrol,7/20/14,14:28,1191
72014-6,2,13,cat,cat,ball,familiar,familiar,L,cat,Y,rec,7/20/14,14:28,1541
72014-6,2,14,kreeb,shoe,kreeb,familiar,novel,R,kreeb,Y,MEexperimental,7/20/14,14:28,3295
72014-6,2,15,cup,dax,cup,novel,familiar,R,cup,Y,MEcontrol,7/20/14,14:28,1234
72014-6,2,16,pifo,pifo,frog,novel,familiar,L,pifo,Y,MEexperimental,7/20/14,14:28,1586
72014-6,2,17,fill2,na,na,na,na,na,na,na,filler,7/20/14,14:28,na
72014-6,2,18,toma,toma,monkey,novel,familiar,L,toma,Y,MEexperimental,7/20/14,14:28,3697
72014-6,2,19,train,dofa,train,novel,familiar,R,train,Y,MEcontrol,7/20/14,14:28,3318
72014-6,2,20,apple,apple,wug,familiar,novel,L,apple,Y,MEcontrol,7/20/14,14:28,2221
72014-6,2,21,modi,shovel,modi,familiar,novel,R,modi,Y,MEexperimental,7/20/14,14:28,1674
72014-6,2,22,lion,lion,table,familiar,familiar,L,lion,Y,rec,7/20/14,14:28,1605
72014-6,2,23,fill1,na,na,na,na,na,na,na,filler,7/20/14,14:28,na
72014-6,2,24,frog,frog,pifo,familiar,novel,L,frog,Y,MEcontrol,7/20/14,14:28,2831
72014-6,2,25,dax,cup,dax,familiar,novel,R,dax,Y,MEexperimental,7/20/14,14:28,1725
72014-6,2,26,car,car,fep,familiar,novel,L,car,Y,MEcontrol,7/20/14,14:28,1171
72014-6,2,27,cookie,baby,cookie,familiar,familiar,R,cookie,Y,rec,7/20/14,14:28,1326
72014-6,2,28,dog,book,dog,familiar,familiar,R,dog,Y,rec,7/20/14,14:28,1950
72014-7,2,1,bottle,bottle,bird,familiar,familiar,L,bottle,Y,rec,7/20/14,14:54,6423
72014-7,2,2,horse,clock,horse,familiar,familiar,R,horse,Y,rec,7/20/14,14:54,821
72014-7,2,3,shoe,kreeb,shoe,novel,familiar,L,kreeb,N,MEcontrol,7/20/14,14:54,897
72014-7,2,4,wug,wug,apple,novel,familiar,L,wug,Y,MEexperimental,7/20/14,14:54,3522
72014-7,2,5,fill4,na,na,na,na,na,na,na,filler,7/20/14,14:54,na
72014-7,2,6,hammer,hammer,sheep,familiar,familiar,L,hammer,Y,rec,7/20/14,14:54,2278
72014-7,2,7,shovel,modi,shovel,novel,familiar,L,modi,N,MEcontrol,7/20/14,14:54,2169
72014-7,2,8,carrot,lamp,carrot,familiar,familiar,R,carrot,Y,rec,7/20/14,14:54,2343
72014-7,2,9,fep,fep,car,novel,familiar,L,fep,Y,MEexperimental,7/20/14,14:54,2890
72014-7,2,10,dofa,train,dofa,familiar,novel,R,dofa,Y,MEexperimental,7/20/14,14:54,2402
72014-7,2,11,fill3,na,na,na,na,na,na,na,filler,7/20/14,14:54,na
72014-7,2,12,monkey,monkey,toma,familiar,novel,L,monkey,Y,MEcontrol,7/20/14,14:54,2973
72014-7,2,13,cat,cat,ball,familiar,familiar,R,ball,N,rec,7/20/14,14:54,7225
72014-7,2,14,kreeb,shoe,kreeb,familiar,novel,L,shoe,N,MEexperimental,7/20/14,14:54,508
72014-7,2,15,cup,dax,cup,novel,familiar,R,cup,Y,MEcontrol,7/20/14,14:54,2797
72014-7,2,16,pifo,pifo,frog,novel,familiar,R,frog,N,MEexperimental,7/20/14,14:54,4409
72014-7,2,17,fill2,na,na,na,na,na,na,na,filler,7/20/14,14:54,na
72014-7,2,1,bottle,bottle,bird,familiar,familiar,L,bottle,Y,rec,7/20/14,14:58,1806
72014-7,2,2,horse,clock,horse,familiar,familiar,R,horse,Y,rec,7/20/14,14:58,1355
72014-7,2,3,shoe,kreeb,shoe,novel,familiar,L,kreeb,N,MEcontrol,7/20/14,14:58,1241
72014-7,2,5,fill4,na,na,na,na,na,na,na,filler,7/20/14,14:58,na
72014-7,2,4,wug,wug,apple,novel,familiar,L,wug,Y,MEexperimental,7/20/14,14:58,1534
72014-7,2,6,hammer,hammer,sheep,familiar,familiar,L,hammer,Y,rec,7/20/14,14:58,2196
72014-7,2,7,shovel,modi,shovel,novel,familiar,R,shovel,Y,MEcontrol,7/20/14,14:58,1244
72014-7,2,8,carrot,lamp,carrot,familiar,familiar,R,carrot,Y,rec,7/20/14,14:58,1923
72014-7,2,9,fep,fep,car,novel,familiar,L,fep,Y,MEexperimental,7/20/14,14:58,10156
72014-7,2,10,dofa,train,dofa,familiar,novel,R,dofa,Y,MEexperimental,7/20/14,14:58,2290
72014-7,2,11,fill3,na,na,na,na,na,na,na,filler,7/20/14,14:58,na
72014-7,2,12,monkey,monkey,toma,familiar,novel,L,monkey,Y,MEcontrol,7/20/14,14:58,1258
72014-7,2,13,cat,cat,ball,familiar,familiar,L,cat,Y,rec,7/20/14,14:58,1953
72014-7,2,14,kreeb,shoe,kreeb,familiar,novel,R,kreeb,Y,MEexperimental,7/20/14,14:58,9688
72014-7,2,15,cup,dax,cup,novel,familiar,R,cup,Y,MEcontrol,7/20/14,14:58,2867
72014-7,2,16,pifo,pifo,frog,novel,familiar,L,pifo,Y,MEexperimental,7/20/14,14:58,3570
72014-7,2,17,fill2,na,na,na,na,na,na,na,filler,7/20/14,14:58,na
72014-7,2,18,toma,toma,monkey,novel,familiar,R,monkey,N,MEexperimental,7/20/14,14:58,28231
72014-7,2,19,train,dofa,train,novel,familiar,R,train,Y,MEcontrol,7/20/14,14:58,2381
72014-7,2,20,apple,apple,wug,familiar,novel,L,apple,Y,MEcontrol,7/20/14,14:58,4714
72014-7,2,21,modi,shovel,modi,familiar,novel,L,shovel,N,MEexperimental,7/20/14,14:58,4122
72014-7,2,22,lion,lion,table,familiar,familiar,L,lion,Y,rec,7/20/14,14:58,2248
72014-7,2,23,fill1,na,na,na,na,na,na,na,filler,7/20/14,14:58,na
72014-7,2,24,frog,frog,pifo,familiar,novel,L,frog,Y,MEcontrol,7/20/14,14:58,1657
72014-7,2,25,dax,cup,dax,familiar,novel,R,dax,Y,MEexperimental,7/20/14,14:58,8636
72014-7,2,26,car,car,fep,familiar,novel,R,fep,N,MEcontrol,7/20/14,14:58,772
72014-7,2,27,cookie,baby,cookie,familiar,familiar,R,cookie,Y,rec,7/20/14,14:58,1814
72014-7,2,28,dog,book,dog,familiar,familiar,R,dog,Y,rec,7/20/14,14:58,1598
72014-8,2,1,bottle,bottle,bird,familiar,familiar,L,bottle,Y,rec,7/20/14,15:36,3062
72014-8,2,2,horse,clock,horse,familiar,familiar,R,horse,Y,rec,7/20/14,15:36,1317
72014-8,2,3,shoe,kreeb,shoe,novel,familiar,R,shoe,Y,MEcontrol,7/20/14,15:36,1316
72014-8,2,4,wug,wug,apple,novel,familiar,L,wug,Y,MEexperimental,7/20/14,15:36,3551
72014-8,2,5,fill4,na,na,na,na,na,na,na,filler,7/20/14,15:36,na
72014-8,2,6,hammer,hammer,sheep,familiar,familiar,L,hammer,Y,rec,7/20/14,15:36,1352
72014-8,2,7,shovel,modi,shovel,novel,familiar,R,shovel,Y,MEcontrol,7/20/14,15:36,1649
72014-8,2,8,carrot,lamp,carrot,familiar,familiar,R,carrot,Y,rec,7/20/14,15:36,2076
72014-8,2,9,fep,fep,car,novel,familiar,L,fep,Y,MEexperimental,7/20/14,15:36,2180
72014-8,2,10,dofa,train,dofa,familiar,novel,R,dofa,Y,MEexperimental,7/20/14,15:36,2359
72014-8,2,11,fill3,na,na,na,na,na,na,na,filler,7/20/14,15:36,na
72014-8,2,12,monkey,monkey,toma,familiar,novel,R,toma,N,MEcontrol,7/20/14,15:36,2136
72014-8,2,13,cat,cat,ball,familiar,familiar,L,cat,Y,rec,7/20/14,15:36,1215
72014-8,2,14,kreeb,shoe,kreeb,familiar,novel,R,kreeb,Y,MEexperimental,7/20/14,15:36,4020
72014-8,2,15,cup,dax,cup,novel,familiar,R,cup,Y,MEcontrol,7/20/14,15:36,1803
72014-8,2,16,pifo,pifo,frog,novel,familiar,L,pifo,Y,MEexperimental,7/20/14,15:36,13475
72014-8,2,17,fill2,na,na,na,na,na,na,na,filler,7/20/14,15:36,na
72014-8,2,18,toma,toma,monkey,novel,familiar,L,toma,Y,MEexperimental,7/20/14,15:36,2135
72014-8,2,19,train,dofa,train,novel,familiar,R,train,Y,MEcontrol,7/20/14,15:36,1940
72014-8,2,20,apple,apple,wug,familiar,novel,L,apple,Y,MEcontrol,7/20/14,15:36,1398
72014-8,2,21,modi,shovel,modi,familiar,novel,R,modi,Y,MEexperimental,7/20/14,15:36,1921
72014-8,2,22,lion,lion,table,familiar,familiar,L,lion,Y,rec,7/20/14,15:36,2550
72014-8,2,23,fill1,na,na,na,na,na,na,na,filler,7/20/14,15:36,na
72014-8,2,24,frog,frog,pifo,familiar,novel,L,frog,Y,MEcontrol,7/20/14,15:36,1144
72014-8,2,25,dax,cup,dax,familiar,novel,R,dax,Y,MEexperimental,7/20/14,15:36,2761
72014-8,2,26,car,car,fep,familiar,novel,L,car,Y,MEcontrol,7/20/14,15:36,1118
72014-8,2,27,cookie,baby,cookie,familiar,familiar,R,cookie,Y,rec,7/20/14,15:36,1579
72014-8,2,28,dog,book,dog,familiar,familiar,R,dog,Y,rec,7/20/14,15:36,1732
72214-1B,1,1,dog,dog,book,familiar,familiar,L,dog,Y,rec,7/22/14,10:54,5066
72214-1B,1,2,cookie,cookie,baby,familiar,familiar,L,cookie,Y,rec,7/22/14,10:54,1435
72214-1B,1,3,car,fep,car,novel,familiar,R,car,Y,MEcontrol,7/22/14,10:54,1669
72214-1B,1,4,dax,dax,cup,novel,familiar,L,dax,Y,MEexperimental,7/22/14,10:54,2295
72214-1B,1,5,frog,pifo,frog,novel,familiar,R,frog,Y,MEcontrol,7/22/14,10:54,1575
72214-1B,1,6,fill1,na,na,na,na,na,na,na,filler,7/22/14,10:54,na
72214-1B,1,7,lion,table,lion,familiar,familiar,R,lion,Y,rec,7/22/14,10:54,2266
72214-1B,1,8,modi,modi,shovel,novel,familiar,L,modi,Y,MEexperimental,7/22/14,10:54,2539
72214-1B,1,9,apple,wug,apple,novel,familiar,R,apple,Y,MEcontrol,7/22/14,10:54,2247
72214-1B,1,10,train,train,dofa,familiar,novel,L,train,Y,MEcontrol,7/22/14,10:54,1402
72214-1B,1,11,toma,monkey,toma,familiar,novel,R,toma,Y,MEexperimental,7/22/14,10:54,1695
72214-1B,1,12,fill2,na,na,na,na,na,na,na,filler,7/22/14,10:54,na
72214-1B,1,13,pifo,frog,pifo,familiar,novel,R,pifo,Y,MEexperimental,7/22/14,10:54,2497
72214-1B,1,14,cup,cup,dax,familiar,novel,R,dax,N,MEcontrol,7/22/14,10:54,1857
72214-1B,1,15,kreeb,kreeb,shoe,novel,familiar,L,kreeb,Y,MEexperimental,7/22/14,10:54,1291
72214-1B,1,16,cat,ball,cat,familiar,familiar,R,cat,Y,rec,7/22/14,10:54,1908
72214-1B,1,18,fill3,na,na,na,na,na,na,na,filler,7/22/14,10:54,na
72214-1B,1,17,monkey,toma,monkey,novel,familiar,R,monkey,Y,MEcontrol,7/22/14,10:54,1535
72214-1B,1,19,dofa,dofa,train,novel,familiar,L,dofa,Y,MEexperimental,7/22/14,10:54,1467
72214-1B,1,20,fep,car,fep,familiar,novel,L,car,N,MEexperimental,7/22/14,10:54,1746
72214-1B,1,21,carrot,carrot,lamp,familiar,familiar,L,carrot,Y,rec,7/22/14,10:54,2195
72214-1B,1,22,shovel,shovel,modi,familiar,novel,L,shovel,Y,MEcontrol,7/22/14,10:54,9891
72214-1B,1,23,hammer,sheep,hammer,familiar,familiar,R,hammer,Y,rec,7/22/14,10:54,1472
72214-1B,1,24,fill4,na,na,na,na,na,na,na,filler,7/22/14,10:54,na
